Sapling.ID,Stem.Wood.Density,Modulus.Of.Elasticity,Branching.Distance,Branch.Diameter,Branch.Wood.Density,Vessel.Diameter,Lumen.Fraction,Ks,Kbranch,t.b2,Leaf.Area,Leaf.Mass.per.Area,Leaf.Thickness,Leaf.Carbon.Concentration,Leaf.Nitrogen.Concentration,Leaf.Phosphorus.Concentration,Carbon.13.isotope.ratio,Elevation,Total.Transmitted.Light ,Percent.Canopy.Opening,Summer.Max.Temp,Fall.Min.Temp,Mean.Summer.and.Fall.Temp,Slope,North.Aspect,East.Aspect,Soil.Humidity,Soil.pH,Soil.Total.Organic.Carbon,Soil.Total.Nitrogen,Soil.Phosphorus,Soil.Potassium,Soil.Calcium,Soil.Magnesium,Soil.Depth,Symmetric.Competition,Asymmetric.Competition,Species,Site.Name,Tree.Age,Tree.Height,julian.date.2011,Branch.Height
J8CAC15,0.736424558,4587.859446,56,8.675,0.521781033,16686.64227,0.09784763,122.7535085,1085.643539,0.036081533,378.5575,51.25707455,0.1182,46.5314,2.4411,10.5809721,-29.86837639,210,2.22,3.85,26,-10.67,13.41,17.9,-0.913545458,-0.406736643,0.121,3.906666667,10.99562142,0.417968698,50.54382133,97.25582936,571.4643045,76.71903451,55,1.351,13.729,CAC,Metallica,51,664,207,5.2
J8FAG11,0.77210728,6540.013113,18.16666667,4.15,0.640170805,5363.196303,0.144781792,44.830055,834.3781824,0.01525784,46.05529412,27.75436176,0.0756,47.8566,2.3743,12.06562126,-31.98615517,210,1.74,3.24,26,-10.67,13.41,15.4,-0.913545458,-0.406736643,0.136666667,3.89,17.21369787,0.523410735,46.82946792,151.7629816,1004.834401,127.6568353,55,5.828,35.037,FAG,Metallica,44,535,207,4.6
J8OSV16,0.727330823,3487.563223,9.266666667,4.19,0.582408597,7139.221495,0.06963652,34.3148199,658.5643062,0.028730332,29.98761905,42.66840283,0.0916,46.0789,2.4224,12.10064587,-30.36211143,245,3.59,5.2,26,-10.67,13.41,22.7,-0.529919264,0.848048096,0.128,3.91,30.77375253,1.282157676,104.5226582,245.5585104,2427.634393,230.3757308,44,0.358,13.485,OSV,Metallica,28,478,207,3
J8POG4,0.50972067,826.2192711,13.5,5.08,0.496146619,6277.424757,0.183575284,98.09409017,1766.190653,0.021463363,23.41222222,74.65236581,0.1314,48.2765,1.7645,13.73069409,-29.68064178,245,19.68,34.48,26,-10.67,13.41,28.4,-0.978147601,-0.207911691,0.046333333,4.66,8.28533916,0.255869565,42.95422199,73.67389603,548.0072464,52.58203061,49,3.451,1.764,POG,Metallica,12,244,207,1.5
J8POG5,0.436826531,1208.655603,9.066666667,8.095,0.500150669,8744.632061,0.203780132,137.3615483,2414.719507,0.020871131,19.35,87.53021589,0.1486,51.4427,2.0017,16.41154998,-27.4717852,245,17.64,30.99,26,-10.67,13.41,16,-0.866025404,0.5,0.023333333,4.49,12.72835852,0.347737819,123.857533,85.12464371,887.1123408,72.79870673,55,1.619,2.914,POG,Metallica,12,485,207,3.4
J8POT9,0.534292683,4512.945817,10.39285714,7.235,0.508015151,6839.965504,0.186749153,81.33693219,1505.071393,0.032259373,7.1044,112.74703,0.1784,49.2153,1.7528,16.3078055,-27.40845619,245,21.55,32.82,26,-10.67,13.41,28.4,-0.978147601,-0.207911691,0.061,4.49,8.241169199,0.333429561,36.0303256,65.05745497,347.3131213,34.63181448,55,3.142,1.718,POT,Metallica,13,505,207,3.3
J8PRP2,0.531902609,4970.222736,11.9,5.765,0.553136011,3564.189703,0.12364765,34.78459014,623.8280112,0.026744414,9.935233645,56.88242543,0.1326,46.8851,2.6806,25.85181099,-26.727677,245,4.87,7.74,26,-10.67,13.41,23.2,-0.587785252,0.809016994,0.155666667,4.22,18.68746785,1.025978091,115.9833476,191.830437,1970.324362,156.1292271,19,0.959,7.700,PRP,Metallica,35,530,207,3.2
J8PRP3,0.536567376,1089.814549,11.08695652,5.805,0.527785274,5175.862358,0.129440001,42.16448497,767.9157159,0.029811023,8.817862069,68.70067809,0.0998,47.6108,1.9826,34.33008154,-26.53940071,245,3.35,10.67,26,-10.67,13.41,16.6,-0.99756405,-0.069756474,0.027333333,4.76,12.72446606,0.632404181,141.454891,134.3343559,1547.709723,135.4144151,43,1.207,1.672,PRP,Metallica,13,393,207,2.9
J8PRV7,0.640416667,2426.870511,6.076923077,6.775,0.517756466,5018.998532,0.163796256,48.47307202,899.1533593,0.019589486,7.135131579,52.16958342,0.128,46.8473,2.9843,14.82627271,-29.10956512,210,3.75,5.86,26,-10.67,13.41,13.2,-0.913545458,-0.406736643,0.116333333,4.03,32.4748977,2.108792432,117.3897595,205.9220648,4209.312973,245.1356454,9,1.581,15.767,PRV,Metallica,15,308,207,1.9
J8PRV8a,0.639868505,1257.962709,5.956521739,4.965,0.521970185,4882.669235,0.137875117,39.17021898,718.295315,0.030859168,6.773384615,52.64951053,0.1406,44.6938,2.6387,14.40680427,-27.61371292,210,11.38,11.17,26,-10.67,13.41,18.7,-0.913545458,-0.406736643,0.142,4.9,40.3237718,1.740890688,101.8102113,327.3819697,8867.519998,411.3918792,17,0.511,29.556,PRV,Metallica,23,401,207,2.5
J8QUR16,0.761031614,1146.988829,29.66666667,7.58,0.575873145,9938.137835,0.074760158,100.9919809,1422.195377,0.043763508,60.52416667,90.50103953,0.1684,48.5066,2.5413,13.91289113,-28.19237556,245,21.14,25.72,26,-10.67,13.41,28.4,-0.978147601,-0.207911691,0.026,4.5,11.24295366,0.458464174,93.65770734,81.84425197,986.1956823,49.14112234,25,0.346,3.055,QUR,Metallica,13,325,207,2.5
J8SOA5,0.724761905,1996.837914,29.66666667,10.08,0.449388031,4047.473982,0.154592509,39.35518087,444.7695625,0.050096176,80.9925,121.4464302,0.1752,51.7926,2.5331,22.7124279,-25.82250916,245,24.03,43.89,26,-10.67,13.41,0,0,0,0.044333333,3.61,27.23039474,1.081552121,38.31474757,110.6925072,938.6855363,68.57940226,37,0.215,0.964,SOA,Metallica,16,332,207,2.5
J8SOA6,0.700114482,1232.12555,67,10.525,0.45564614,3225.000247,0.145953412,34.27581665,467.5663812,0.027291869,124.5983333,96.49674287,0.1676,42.4915,2.0094,26.38676925,-26.87278496,245,14.66,30.57,26,-10.67,13.41,0,0,0,0.059,3.8,32.46959517,1.229159276,99.28063065,200.2893874,1849.695744,205.728618,34,0.924,1.044,SOA,Metallica,13,258,207,1.5
J8TIA12,0.372413793,402.1370977,11.55555556,6.72,0.364565053,2986.7528,0.147021003,39.42184095,721.3434268,0.032023667,54.848,33.40140023,0.1196,44.2884,3.0046,18.86659737,-30.38184227,210,3.8,5.83,26,-10.67,13.41,18,-0.913545458,-0.406736643,0.16,5,22.18461262,0.873248833,61.05235171,227.374251,4743.484911,294.086216,55,0.864,17.533,TIA,Metallica,14,335,207,2.6
J8ULA9,0.772779043,1368.394458,14.5,4.055,0.489721631,17267.60124,0.22439893,287.8361367,918.5535649,0.040912837,37.61181818,42.82986489,0.1052,48.5928,3.7469,19.99077015,-28.40703903,245,4.18,4.67,26,-10.67,13.41,26,-0.906307787,0.422618262,0.135333333,4.66,24.0106528,1.288592896,70.60138952,137.4586509,4686.60415,248.4450931,9,0.841,6.565,ULA,Metallica,21,234,207,1.5
J9ACP5,0.564906133,2032.617376,10.5,6.01,0.484860453,8643.577781,0.10393364,52.86112052,650.1743401,0.02356057,80.01375,41.21166674,0.1166,49.28611932,2.5786,17.25776905,-29.90362961,350,4.97,8.29,26.67,-10.67,13,11.4,-1,1.23E-16,0.333,4.73,14.41436264,0.410950081,29.70638637,90.4490431,149.4137444,27.34162957,42,4.223,24.379,ACP,Dieppe,16,309,198,2.7
J9ACR7,0.653072165,3516.160304,5.8,5.495,0.532171555,5553.894229,0.082372613,30.32796614,543.1458192,0.015891718,17.05916667,55.39543745,0.1232,49.1713,2.5931,16.75774364,-29.50106918,350,4.52,7.91,26.67,-10.67,13,18,-0.951056516,0.309016994,0.271333333,NA,NA,NA,NA,NA,NA,NA,31,3.825,40.848,ACR,Dieppe,32,339,198,2.5
J9ACR9,0.572461538,4426.151093,10.9375,5.455,0.516503483,5133.825963,0.098630546,26.55944926,514.0841445,0.017588392,30.09433333,52.3575867,0.1214,51.2353,2.3226,11.21022096,-29.7092131,350,4.78,6.53,26.67,-10.67,13,10,-0.970295726,0.241921896,0.109333333,4.373333333,7.120286679,0.236662708,23.63045618,71.22215391,186.9978146,19.56085606,55,2.946,27.099,ACR,Dieppe,37,472,198,3.4
J9ACSA18,0.786038394,2180.161848,14.8,5.295,0.53560008,5955.83138,0.12551605,44.33860125,810.0713854,0.019521202,27.11833333,50.02765657,0.096,50.098,2.2195,15.42495751,-28.97531898,350,4.46,8.79,26.67,-10.67,13,22.5,-0.469471563,0.882947593,0.105666667,3.78,11.19534654,0.494032663,86.84490827,97.92344226,390.7772326,40.22456947,34,0.950,10.216,ACSA,Dieppe,38,338,198,2.3
J9AMSP10,0.845146307,3975.096801,9.411764706,4.835,0.602866575,3738.919991,0.136899868,34.73584095,659.2453341,0.014283065,11.738,78.54830465,0.1702,49.5391,2.2894,21.80056847,-28.65737923,350,9.66,10.77,26.67,-10.67,13,35,-0.951056516,0.309016994,0.049,4.7,35.33093474,1.361563518,157.9343896,338.2932891,5211.968113,286.9719622,15,2.365,22.509,AMSP,Dieppe,26,331,198,2.5
J9AMSP9,0.86921659,4555.083015,13.73076923,5.985,0.653139407,5399.399528,0.161239716,57.88363723,1102.830837,0.009502678,25.35333333,50.61793321,0.1124,49.4272,2.5262,16.14889293,-30.72075233,350,6.75,8.56,26.67,-10.67,13,11.4,-1,1.23E-16,0.247333333,4.2,12.34852436,0.374531835,32.98898475,103.1644021,335.2864639,43.33134361,55,12.566,43.058,AMSP,Dieppe,51,556,198,3.7
J9BEPA13,0.574686347,5608.844101,21.77777778,4.8,0.537499651,5609.319744,0.147937627,57.40408467,1079.963672,0.028092517,13.53244444,61.05491329,0.1634,49.0059,2.5393,16.77848551,-28.89219841,350,3.63,4.21,26.67,-10.67,13,7.9,-0.866025404,0.5,0.262,4.23,7.498948257,0.244263267,13.57416923,97.05132232,189.5036283,27.62077583,31,2.444,16.257,BEPA,Dieppe,37,591,198,4.5
J9FAG12,0.711954188,1578.119239,10.66666667,4.195,0.606778318,7647.53035,0.151085222,64.30782926,1196.161041,0.017469808,26.55555556,27.82426778,0.083,47.65643314,2.3954,13.56848033,-32.90227921,350,1.83,3.06,26.67,-10.67,13,18,-0.951056516,0.309016994,0.207,NA,NA,NA,NA,NA,NA,NA,38,3.423,38.986,FAG,Dieppe,27,230,198,1.7
J9FAG13,0.726222222,4413.843152,33.33333333,4.56,0.594544891,9924.109107,0.089688234,29.70937159,567.7908232,0.02456549,59.16230769,47.24941816,0.1076,50.68777912,2.5719,12.47396027,-29.59995872,350,5.94,9.65,26.67,-10.67,13,13.2,-0.978147601,0.207911691,0.303333333,4.52,8.758580691,0.240472118,34.12257058,93.57789724,162.740954,24.65694683,45,1.616,20.470,FAG,Dieppe,30,368,198,2.4
J9FRA16,0.756363636,9645.28069,38.5,6.15,0.453843836,31288.14042,0.180941162,579.4686866,1181.572378,0.043686789,198.159,30.94484732,0.0956,45.9654,2.6755,18.95454983,-31.5878421,350,7.02,7.43,26.67,-10.67,13,11.4,-1,1.23E-16,0.236666667,4.19,9.56305063,0.307369123,12.02206996,78.89629192,184.7657451,28.90679495,55,6.411,43.989,FRA,Dieppe,23,381,198,2.3
J9OSV17,0.767455919,1878.299479,10.5,3.76,0.531494175,7261.090854,0.1244602,82.51238275,1606.920165,0.024097777,18.61676471,32.38700096,0.181,48.6416,1.9453,12.06376036,-30.26289833,350,2.52,4.86,26.67,-10.67,13,1.4,-1,1.23E-16,0.275666667,4.17,11.12087759,0.531346351,17.7551335,117.5412972,298.2026348,43.85938151,55,0.422,9.191,OSV,Dieppe,19,344,198,2.6
J9POG6,0.392620711,1651.992366,16.44444444,8.445,0.438018872,10484.40729,0.135726563,94.86542008,1778.223725,0.019690743,25.38472222,73.91803907,0.1418,52.1131,3.5169,18.72678309,-29.37701721,350,7.64,11.53,26.67,-10.67,13,22.5,-0.469471563,0.882947593,0.138333333,4.3,11.23543257,0.463472647,35.18963533,90.88436115,562.5686059,48.71020856,55,0.607,21.727,POG,Dieppe,21,540,198,3.4
J9PRP4,0.534705882,634.2632995,13.4,8.075,0.473240218,4256.269149,0.172629174,94.44774076,1798.053868,0.019410706,6.435890411,50.6151292,0.1248,48.73,2.7179,24.52925275,-27.89855812,350,9.05,15.78,26.67,-10.67,13,22.3,-0.913545458,-0.406736643,0.053333333,4.67,15.97044453,0.69804742,82.33957247,186.5026729,1325.616197,130.7174296,16,0.828,6.548,PRP,Dieppe,22,222,198,1.5
J9PRP5,0.573350126,994.050196,27.5,4.91,0.480744024,5487.235564,0.112889314,55.37436209,1052.315633,0.023143513,11.41414286,38.69885731,0.1342,49.4819,3.4409,22.49585465,-28.39112366,350,7.04,12.76,26.67,-10.67,13,28,-0.882947593,0.469471563,0.175666667,4.1,12.08990005,0.512507817,171.3283714,97.65062818,505.7524772,38.05612822,32,4.062,14.507,PRP,Dieppe,31,289,198,2.6
J9PRP6,0.582902711,3940.672723,19.22222222,5.9,0.456281884,4701.045194,0.09870045,30.67862373,570.9240481,0.021166351,10.62724138,59.5898634,0.1476,49.5655,3.1537,24.97578579,-26.91909874,350,13.05,14.71,26.67,-10.67,13,24.7,-0.970295726,0.241921896,0.154333333,4.28,9.024716589,0.468739085,136.0477748,103.9968573,923.5366989,57.92079409,13,1.329,13.487,PRP,Dieppe,16,568,198,3.9
J9PRV10,0.715573123,1955.545221,6.954545455,4.975,0.530531893,4678.094025,0.107593886,34.61868936,653.9982345,0.02499874,9.505483871,46.4248142,0.1332,43.5688,2.8632,14.78280276,-29.30393494,350,7.38,9.53,26.67,-10.67,13,10,-0.766044443,0.64278761,0.099333333,4.43,7.533217248,0.364620939,98.92963409,112.5428315,921.9303731,64.63240914,35,6.135,6.855,PRV,Dieppe,25,228,198,1.7
J9PRV8b,0.698797791,2292.457711,7.875,5.895,0.544117294,4880.961265,0.079721325,22.89202775,405.6160418,0.030861077,8.701666667,71.05918406,0.1702,49.0766,3.3377,19.40119266,-27.51932449,350,10.63,11.54,26.67,-10.67,13,35,-0.978147601,0.207911691,0.132,4.91,21.15800285,0.97,141.5162521,226.0922765,2536.208905,240.8992658,10,3.673,13.579,PRV,Dieppe,16,249,198,1.7
J9PRV9,0.719897436,1941.782298,10.7,4.875,0.55158934,6177.375344,0.144722897,56.87120191,995.4831605,0.018405477,9.76,45.40983607,0.1336,47.8518,2.7216,18.00952725,-30.37834404,350,5.18,9.83,26.67,-10.67,13,28,-0.961261696,0.275637356,0.076333333,4.68,26.86047851,1.016207455,157.7717498,170.9690381,2105.208239,135.3211612,32,3.664,8.105,PRV,Dieppe,28,275,198,2
J9SOA7,0.660559361,1008.45034,65,8.555,0.451722269,2996.220424,0.121807108,19.13844685,204.6626263,0.046328238,84.069,83.96674161,0.165,50.0735,2.9659,27.39596504,-27.22561348,350,11.93,15.02,26.67,-10.67,13,22.3,-0.913545458,-0.406736643,0.050333333,4.2,23.16833638,0.602124183,322.5392749,197.1849637,1127.426031,109.1290038,11,0.683,6.882,SOA,Dieppe,25,396,198,2.4
J9SOA8,0.647892235,2465.503301,42,8.685,0.381760015,2791.596375,0.134669129,24.4274273,348.5811098,0.033698153,133.1893333,88.09013735,0.1746,51.7693,2.6102,26.53096253,-27.57076729,350,6.23,10.63,26.67,-10.67,13,28,-0.882947593,0.469471563,0.146666667,4.21,10.23245324,0.577016374,101.0818394,134.2325303,534.3615815,56.23379648,27,0.530,7.866,SOA,Dieppe,32,390,198,3.2
J9SOA9,0.587400966,1629.089001,10.4,10.365,0.445170156,3265.721909,0.175955019,32.84618836,449.432128,0.04679614,65.61714286,65.32482801,0.1276,51.8091,2.9684,24.91140915,-28.43337364,350,13.05,14.71,26.67,-10.67,13,24.7,-0.970295726,0.241921896,0.070666667,4.28,9.02959528,0.419563211,115.3642422,101.256394,750.7192,60.55292318,21,1.250,13.283,SOA,Dieppe,24,436,198,2.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
